id;variety;mode;format;type;category
icejam_w1a-015_3;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-016_1;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-016_2;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-017_1;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-017_2;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-018_1;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-018_2;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-018_3;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-019_1;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-019_2;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-019_3;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-020_1;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-020_2;icejam;written;non-printed;non-professional;student examination essays
icejam_w1a-020_3;icejam;written;non-printed;non-professional;student examination essays
icejam_w1b-001_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-001_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-001_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-001_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-001_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-001_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-001_7;icejam;written;non-printed;correspondence;social letters
icejam_w1b-001_8;icejam;written;non-printed;correspondence;social letters
icejam_w1b-001_9;icejam;written;non-printed;correspondence;social letters
icejam_w1b-001_10;icejam;written;non-printed;correspondence;social letters
icejam_w1b-001_11;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_7;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_8;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_9;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_10;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_11;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_12;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_13;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_14;icejam;written;non-printed;correspondence;social letters
icejam_w1b-002_15;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_7;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_8;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_9;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_10;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_11;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_13;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_14;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_15;icejam;written;non-printed;correspondence;social letters
icejam_w1b-003_17;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_7;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_8;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_9;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_10;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_11;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_12;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_13;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_14;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_15;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_16;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_17;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_18;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_19;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_20;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_21;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_22;icejam;written;non-printed;correspondence;social letters
icejam_w1b-004_23;icejam;written;non-printed;correspondence;social letters
icejam_w1b-005_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-005_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-005_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-005_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-005_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-005_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-005_8;icejam;written;non-printed;correspondence;social letters
icejam_w1b-005_9;icejam;written;non-printed;correspondence;social letters
icejam_w1b-005_10;icejam;written;non-printed;correspondence;social letters
icejam_w1b-006_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-006_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-006_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-006_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-006_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-006_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-006_7;icejam;written;non-printed;correspondence;social letters
icejam_w1b-006_8;icejam;written;non-printed;correspondence;social letters
icejam_w1b-006_9;icejam;written;non-printed;correspondence;social letters
icejam_w1b-006_10;icejam;written;non-printed;correspondence;social letters
icejam_w1b-007_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-007_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-007_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-007_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-008_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-008_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-008_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-008_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-008_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-008_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-008_7;icejam;written;non-printed;correspondence;social letters
icejam_w1b-008_8;icejam;written;non-printed;correspondence;social letters
icejam_w1b-008_9;icejam;written;non-printed;correspondence;social letters
icejam_w1b-008_10;icejam;written;non-printed;correspondence;social letters
icejam_w1b-008_11;icejam;written;non-printed;correspondence;social letters
icejam_w1b-009_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-009_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-009_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-009_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-010_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-010_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-010_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-010_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-010_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-010_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-010_7;icejam;written;non-printed;correspondence;social letters
icejam_w1b-010_8;icejam;written;non-printed;correspondence;social letters
icejam_w1b-010_9;icejam;written;non-printed;correspondence;social letters
icejam_w1b-010_10;icejam;written;non-printed;correspondence;social letters
icejam_w1b-010_11;icejam;written;non-printed;correspondence;social letters
icejam_w1b-011_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-011_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-011_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-011_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-011_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-011_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-011_7;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_7;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_8;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_9;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_10;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_11;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_12;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_13;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_14;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_15;icejam;written;non-printed;correspondence;social letters
icejam_w1b-012_16;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_7;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_8;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_9;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_10;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_11;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_12;icejam;written;non-printed;correspondence;social letters
icejam_w1b-013_13;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_7;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_8;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_9;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_10;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_11;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_12;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_13;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_14;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_15;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_16;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_17;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_18;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_19;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_20;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_21;icejam;written;non-printed;correspondence;social letters
icejam_w1b-014_22;icejam;written;non-printed;correspondence;social letters
icejam_w1b-015_1;icejam;written;non-printed;correspondence;social letters
icejam_w1b-015_2;icejam;written;non-printed;correspondence;social letters
icejam_w1b-015_3;icejam;written;non-printed;correspondence;social letters
icejam_w1b-015_4;icejam;written;non-printed;correspondence;social letters
icejam_w1b-015_5;icejam;written;non-printed;correspondence;social letters
icejam_w1b-015_6;icejam;written;non-printed;correspondence;social letters
icejam_w1b-015_7;icejam;written;non-printed;correspondence;social letters
icejam_w1b-015_8;icejam;written;non-printed;correspondence;social letters
icejam_w1b-015_9;icejam;written;non-printed;correspondence;social letters
icejam_w1b-015_10;icejam;written;non-printed;correspondence;social letters
icejam_w1b-015_11;icejam;written;non-printed;correspondence;social letters
icejam_w1b-015_12;icejam;written;non-printed;correspondence;social letters
icejam_w1b-016_1;icejam;written;non-printed;correspondence;business letters
icejam_w1b-016_2;icejam;written;non-printed;correspondence;business letters
icejam_w1b-016_3;icejam;written;non-printed;correspondence;business letters
icejam_w1b-016_4;icejam;written;non-printed;correspondence;business letters
icejam_w1b-016_5;icejam;written;non-printed;correspondence;business letters
icejam_w1b-016_6;icejam;written;non-printed;correspondence;business letters
icejam_w1b-016_7;icejam;written;non-printed;correspondence;business letters
icejam_w1b-016_8;icejam;written;non-printed;correspondence;business letters
icejam_w1b-016_9;icejam;written;non-printed;correspondence;business letters
icejam_w1b-017_1;icejam;written;non-printed;correspondence;business letters
icejam_w1b-017_2;icejam;written;non-printed;correspondence;business letters
icejam_w1b-017_3;icejam;written;non-printed;correspondence;business letters
icejam_w1b-017_4;icejam;written;non-printed;correspondence;business letters
icejam_w1b-017_5;icejam;written;non-printed;correspondence;business letters
icejam_w1b-017_6;icejam;written;non-printed;correspondence;business letters
icejam_w1b-017_7;icejam;written;non-printed;correspondence;business letters
icejam_w1b-017_8;icejam;written;non-printed;correspondence;business letters
icejam_w1b-018_1;icejam;written;non-printed;correspondence;business letters
icejam_w1b-018_2;icejam;written;non-printed;correspondence;business letters
icejam_w1b-018_3;icejam;written;non-printed;correspondence;business letters
